recID,X,Y,Z,PopWH,PopOH
655,458612.7882,3748859.997,0,55.02,0
656,461559.1616,3759297.02,0,0,0
657,463511.2163,3752611.118,0,11.92,0
658,452569.0971,3750531.981,0,57.3,0
659,470245.2756,3762120.62,0,0,0
660,464792.6174,3760750.117,0,5.9,0
661,473355.5237,3753286.116,0,0,0
662,463720.6355,3758499.915,0,2,0
663,462806.0818,3754226.55,0,32.87,0
664,472862.2875,3749893.025,0,38.39,0
665,461384.9161,3755024.02,0,138.98,0
666,452869.5819,3750473.848,0,44.26,0
667,473856.5993,3754681.453,0,35.89,0
668,461929.304,3757542.43,0,33.06,0
669,466647.8305,3756808.081,0,14.2,0
670,466388.0892,3763030.879,0,9.89,0
671,467459.4258,3760204.549,0,37.55,0
672,457671.9842,3758448.057,0,0,0
673,464824.1954,3760804.442,0,2.26,0
674,458405.4237,3753377.252,0,17.35,0
675,463756.1567,3758139.707,0,67.86,0
676,456248.5065,3755000.339,0,5.52,0
677,466011.9227,3760656.658,0,7.36,0
678,468750.5728,3747893.67,0,68.14,0
679,455376.4484,3750529.978,0,47.29,0
680,451417.2872,3754582.668,0,164.5,0
681,465022.5948,3749645.801,0,35.88,0
682,464183.6615,3758505.937,0,2.1,0
683,453193.5208,3751057.651,0,9.91,0
684,464725.8463,3760385.426,0,16.43,0
685,464130.242,3758537.185,0,1.5,0
686,456328.8574,3759424.131,0,33.49,0
687,466883.2221,3763341.15,0,224.06,0
688,470279.3793,3760111.175,0,54.01,0
689,453511.1837,3750601.437,0,13.19,0
690,470121.3271,3757027.191,0,2,0
691,472161.1199,3751213.976,0,13.79,0
692,455452.375,3750272.346,0,64.87,0
693,452705.9229,3748369.82,0,19.37,0
694,468202.1592,3759093.85,0,1650.58,0
695,472970.5953,3756118.592,0,0,0
696,471727.7647,3748142.052,0,0,0
697,455697.9275,3756040.14,0,65.89,0
698,471568.7225,3756941.043,0,4.76,0
699,463957.3043,3758104.756,0,9.97,0
700,460330.8382,3754712.096,0,309.78,0
701,465246.5099,3748546.342,0,16.86,0
702,462550.0169,3756231.94,0,2.83,0
703,469199.1354,3763820.144,0,13.86,0
704,458830.6132,3750681.542,0,11.43,0
705,470508.4722,3751201.69,0,0,0
706,468828.5919,3763806.389,0,98.6,0
707,465467.7185,3760963.359,0,39.26,0
708,464773.399,3748679.928,0,50.73,0
709,466319.4466,3757794.938,0,83.23,0
710,455088.406,3754720.642,0,68.1,0
711,471930.0287,3749888.238,0,50.47,0
712,460288.8256,3754246.975,0,128.63,0
713,471094.4901,3760058.068,0,11.63,0
714,470635.6612,3763252.259,0,3.4,0
715,469561.005,3760247.377,0,20.6,0
716,451603.8242,3750764.145,0,14.29,0
717,470009.8794,3756526.392,0,19.3,0
718,465523.0358,3757585.989,0,93,0
719,456885.1865,3753128.125,0,0,0
720,460907.6533,3750005.94,0,16.39,0
721,451672.815,3757377.753,0,0,0
722,468820.5268,3756992.251,0,208.82,0
723,471105.821,3762507.695,0,345,0
724,452849.0027,3749034.069,0,22.52,0
725,474500.1307,3755542.722,0,766,0
726,470187.8483,3754200.073,0,55.24,0
727,457351.5261,3749269.396,0,147.81,0
728,453972.0828,3756398.635,0,61.28,0
729,457045.5488,3755116.17,0,19.47,0
730,468453.6875,3763897.345,0,12,0
731,465907.0243,3760715.768,0,50.26,0
732,460223.8441,3755191.545,0,10.62,0
733,452836.3945,3755836.77,0,203.99,0
734,472834.6063,3750185.488,0,48.36,0
735,466849.9875,3762188.976,0,59.14,0
736,469362.748,3753295.072,0,99.89,0
737,462920.9079,3759041.977,0,7.73,0
738,472818.9521,3747863.85,0,20.8,0
739,471437.1018,3751160.787,0,0,0
740,451752.7625,3750630.74,0,118.05,0
741,456467.1297,3755137.191,0,28.37,0
742,464301.6345,3754239.51,0,16.69,0
743,456154.5388,3757114.173,0,40.15,0
744,455841.37,3753052.003,0,6.81,0
745,456034.6413,3751252.352,0,11.76,0
746,470039.2943,3757114.8,0,154.72,0
747,469816.5955,3760035.167,0,46.46,0
748,473237.0242,3754480.119,0,0,0
749,464713.7141,3760116.598,0,30.32,0
750,465572.018,3752186.106,0,7.53,0
751,468460.9822,3755337.618,0,38.22,0
752,468499.2395,3755570.403,0,17.3,0
753,468062.0183,3760928.56,0,67.3,0
754,465709.8456,3759660.082,0,5,0
755,456071.2236,3750833.777,0,408.95,0
756,468370.9625,3749094.844,0,22.85,0
757,459194.736,3751314.811,0,8.13,0
758,469191.234,3747390.622,0,24.21,0
759,459019.4761,3755359.09,0,76.57,0
760,454840.6203,3749827.745,0,0,0
761,462028.8393,3755349.868,0,48.67,0
762,462415.6262,3754687.984,0,16.69,0
763,467355.366,3760931.436,0,582.52,0
764,453087.3884,3748520.357,0,73.73,0
765,473412.2137,3762094.826,0,0,0
766,462954.8113,3755443.824,0,28.61,0
767,470253.8478,3751446.947,0,33.88,0
768,471856.9072,3751097.143,0,7.18,0
769,466702.9542,3758971.024,0,10.2,0
770,466165.5989,3758701.827,0,5.83,0
771,465933.6941,3762256.474,0,26.95,0
772,467235.0306,3759544.357,0,0,0
773,462988.7187,3755185.653,0,436,0
774,465409.9785,3753039.286,0,11.69,0
775,461749.5565,3756853.18,0,445.82,0
776,462580.8487,3758987.209,0,104.17,0
777,464057.8347,3748211.618,0,450.11,0
778,470688.4658,3750680.139,0,4.89,0
779,468339.8849,3763322.989,0,1009,0
780,452753.5247,3748323.047,0,41.98,0
781,459304.0522,3753481.031,0,77.97,0
782,465422.1302,3761128.149,0,45.26,0
783,474348.526,3750809.267,0,0,0
784,466987.7977,3753194.131,0,0,0
785,471215.8883,3756440.958,0,0,0
786,467156.741,3748392.725,0,41.45,0
787,463875.2987,3756046.396,0,161,0
788,466801.6477,3761829.882,0,37.9,0
789,453163.5504,3748976.519,0,10.93,0
790,471411.9187,3756873.557,0,20.06,0
791,464378.8746,3760588.882,0,4.9,0
792,469971.3849,3758783.635,0,0,0
793,466512.8644,3759669.527,0,14.65,0
794,471661.8928,3756051.694,0,19.69,0
795,466099.1958,3757669.653,0,12.6,0
796,462449.1571,3754209.173,0,24.23,0
797,456224.1286,3755233.279,0,58.44,0
798,457179.7591,3755277.282,0,14.98,0
799,464573.1918,3749510.397,0,0,0
800,469869.1906,3758940.288,0,0,0
801,458214.4866,3753696.605,0,21.38,0
802,461031.5816,3757719.363,0,21.65,0
803,460060.2365,3752818.306,0,18.63,0
804,460969.5783,3753631.207,0,8.13,0
805,460505.4657,3756501.104,0,191.54,0
806,467408.0587,3762658.411,0,242.41,0
807,451891.5606,3750425.949,0,58.87,0
808,469243.3671,3761668.351,0,0,0
809,470286.3641,3757552.338,0,730.51,0
810,464578.5245,3759532.332,0,578.12,0
811,455920.0919,3755097.151,0,22.35,0
812,462499.4557,3755585.888,0,182.13,0
813,473109.7097,3753090.6,0,156,0
814,464502.788,3760235.363,0,17.04,0
815,470186.0603,3752768.783,0,889,0
816,468502.5904,3764128.423,0,0,0
817,457423.9887,3749768.306,0,56.47,0
818,467245.808,3762167.561,0,54.9,0
819,451554.5535,3750991.391,0,112.43,0
820,456645.6523,3749927.501,0,8.86,0
821,471506.4802,3757589.062,0,0,0
822,471369.2545,3760516.363,0,16.03,0
823,474006.4205,3755415.011,0,377,0
824,468488.4669,3764154.294,0,0,0
825,463546.6881,3754363.272,0,120.03,0
826,465736.8402,3758830.869,0,15.47,0
827,467876.9066,3762593.75,0,42.4,0
828,465137.3746,3760127.624,0,37.8,0
829,454072.2009,3751665.344,0,34.92,0
830,455175.2428,3756291.525,0,28.49,0
831,460883.7234,3753926.711,0,174,0
832,469968.0787,3763331.107,0,13.88,0
833,458314.2301,3754369.364,0,18.8,0
834,468011.3227,3757490.899,0,200.55,0
835,462417.7734,3758192.334,0,64.03,0
836,459262.148,3758335.195,0,1224,0
837,455973.1434,3751191.675,0,12.52,0
838,470551.8755,3750347.097,0,26.39,0
839,466884.1849,3758203.723,0,4,0
840,454357.8496,3750022.207,0,216.29,0
841,460010.0203,3756295.347,0,7.7,0
842,455405.9208,3750223.444,0,2.06,0
843,474411.4594,3760407.639,0,8.2,0
844,460832.7692,3757344.22,0,157.39,0
845,451679.9868,3750858.671,0,4.09,0
846,469148.2223,3747757.71,0,30.21,0
847,472401.9077,3756059.125,0,136,0
848,467774.5546,3754623.77,0,5.6,0
849,464039.5021,3756589.615,0,14.72,0
850,452146.7335,3748652.092,0,38.3,0
851,463526.2351,3757990.868,0,165.63,0
852,468487.5845,3763786.973,0,76.17,0
853,473415.6339,3753104.319,0,0,0
854,474013.3454,3750378.444,0,0,0
855,474659.5704,3752742.448,0,560,0
856,474047.1634,3750264.791,0,343,0
857,466744.8677,3749308.868,0,23.22,0
858,474246.3734,3750207.912,0,0,0
859,459736.7237,3749409.011,0,41,0
860,451733.0779,3757689.789,0,0,0
861,463241.78,3758900.319,0,22.06,0
862,457873.5797,3750058.026,0,23.82,0
863,465899.5406,3761889.262,0,52.16,0
864,461227.7422,3755360.039,0,117.8,0
865,474259.5534,3750082.95,0,0,0
866,470079.0988,3753863.156,0,15.19,0
867,456633.3215,3750833.999,0,0,0
868,469149.063,3760443.914,0,404.78,0
869,454847.4691,3751974.386,0,24.57,0
870,465604.7415,3760181.366,0,86.29,0
871,466091.8809,3759061.785,0,60.95,0
872,458125.3449,3754197.566,0,148,0
873,461682.9675,3757476.263,0,0,0
874,464902.1441,3751923.968,0,37.71,0
875,463349.1052,3757055.049,0,0,0
876,453916.6398,3753595.055,0,44.47,0
877,468954.4169,3764251.226,0,8.31,0
878,456449.9773,3757324.249,0,25.58,0
879,464793.1807,3754261.091,0,11.58,0
880,470328.7787,3752333.494,0,27.01,0
881,469683.9073,3752466.933,0,51.21,0
882,453072.1822,3756535.45,0,21.46,0
883,459638.1701,3753296.01,0,27.81,0
884,473829.7936,3752605.581,0,0,0
885,467753.3994,3751429.64,0,0,0
886,461122.3142,3753093.579,0,23.51,0
887,453277.9692,3751191.911,0,30.24,0
888,473895.1279,3752204.057,0,0,0
889,469570.2344,3757527.434,0,132.55,0
890,470084.2182,3763379.592,0,6.86,0
891,465858.9383,3760881.94,0,37.67,0
892,473348.2801,3754228.545,0,0,0
893,469572.4037,3763168.768,0,0,0
894,459676.8725,3758778.23,0,0,0
895,454210.1821,3751566.016,0,478,0
896,453622.4468,3749532.961,0,44.28,0
897,473294.4123,3754733.591,0,0,0
898,452899.342,3749096.089,0,14.74,0
899,455759.9193,3749935.874,0,39.71,0
900,467605.9932,3758936.802,0,73.24,0
901,460355.3737,3757573.466,0,45.73,0
902,473782.7604,3763644.829,0,0,0
903,453623.5813,3751979.243,0,43.13,0
904,462797.831,3757706.221,0,4.8,0
905,459919.3603,3755801.758,0,50.71,0
906,458675.828,3751928.49,0,9.09,0
907,463959.1618,3758236.03,0,3.23,0
908,467941.3779,3747484.996,0,38.08,0
909,467888.0692,3763705.652,0,31.76,0
910,452273.4261,3751218.051,0,1.8,0
911,466836.5417,3760222.566,0,43.68,0
912,455107.7959,3755278.957,0,54.31,0
913,459848.1719,3751388.156,0,21,0
914,467263.9594,3759837.345,0,15.43,0
915,474228.8626,3763063.847,0,0,0
916,456565.6207,3749877.394,0,14.52,0
917,467508.6051,3759545.543,0,23,0
918,470717.122,3760112.095,0,44.26,0
919,455170.8323,3748210.651,0,44.21,0
920,465595.6179,3762324.082,0,218,0
921,463109.92,3748823.761,0,3.16,0
922,465092.1084,3761035.656,0,11.86,0
923,471721.61,3750328.519,0,24.35,0
924,465491.9923,3749324.522,0,29.62,0
925,459126.589,3756817.003,0,651.38,0
926,454291.8596,3753989.307,0,13.66,0
927,467950.9859,3756115.436,0,21.45,0
928,471310.5362,3756864.394,0,19.15,0
929,466168.0908,3753853.332,0,100.59,0
930,464406.9555,3758900.87,0,6.43,0
931,468707.8626,3747388.131,0,43.6,0
932,453948.8192,3756825.741,0,23.25,0
933,472411.5157,3748021.438,0,11,0
934,453670.3733,3753582.062,0,47.84,0
935,463971.7149,3765476.238,0,0,0
936,455987.3904,3757680.407,0,13.61,0
937,466901.1984,3758974.554,0,20.99,0
938,466022.8826,3756240.191,0,4.63,0
939,463154.5035,3756323.575,0,214.8,0
940,463885.4401,3757975.466,0,210,0
941,471159.1633,3750794.045,0,10.46,0
942,466847.2728,3758292.711,0,27.36,0
943,467331.4836,3757318.916,0,0,0
944,468206.9118,3754466.592,0,75.99,0
945,460788.2815,3755175.124,0,9.28,0
946,472340.965,3754763.455,0,55,0
947,458849.2958,3755878.225,0,67.45,0
948,459331.9311,3755645.701,0,52.17,0
949,465390.5058,3758959.74,0,7.8,0
950,464405.8225,3758660.808,0,20.62,0
951,452608.2389,3751810.717,0,29.97,0
952,465663.7136,3758995.003,0,0,0
953,469475.8489,3756441.555,0,22.83,0
954,474334.2425,3750347.845,0,0,0
955,474185.7403,3753977.53,0,23.67,0
956,465395.6078,3750518.6,0,90.52,0
957,464087.4002,3754782.607,0,49.03,0
958,474222.8895,3755379.571,0,0,0
959,455588.2979,3755909.592,0,22.69,0
960,466343.9588,3760924.965,0,37.9,0
961,473855.1795,3759667.023,0,10.89,0
962,462550.8986,3757479.535,0,0,0
963,454294.0894,3749604.684,0,0,0
964,466415.6366,3759168.351,0,57.89,0
965,470845.6228,3752532.161,0,26.71,0
966,469047.6707,3754601.623,0,21.92,0
967,458339.2646,3757672.67,0,341,0
968,469644.5202,3760776.093,0,57.49,0
969,468345.6242,3747483.953,0,23.45,0
970,456288.8514,3749682.007,0,3.63,0
971,461142.1987,3757104.743,0,34.44,0
972,469174.3366,3749638.355,0,1,0
973,454966.9072,3750076.925,0,11.43,0
974,471621.1747,3752849.871,0,15.41,0
975,463946.2558,3754880.75,0,8.79,0
976,466009.2244,3762996.085,0,42.39,0
977,471957.8491,3758184.022,0,18.19,0
978,469723.6069,3759223.472,0,0,0
979,464520.8543,3758804.842,0,7.43,0
980,466732.2216,3749558.476,0,19.37,0
981,459347.8925,3754164.485,0,1218.83,0
982,468983.0783,3763750.884,0,17.83,0
983,466719.6997,3760005.851,0,8.42,0
984,457585.3048,3751745.379,0,0,0
985,463984.3419,3753614.419,0,2.4,0
986,465773.1009,3760234.278,0,30.52,0
987,460471.0401,3755358.439,0,30.56,0
988,464075.4532,3758004.936,0,5.23,0
989,465348.7891,3760752.822,0,23.32,0
990,462616.0878,3755115.752,0,0,0
991,468284.9657,3760596.169,0,12.69,0
992,470614.8997,3754310.573,0,0,0
993,459502.5746,3754701.846,0,47.4,0
994,471720.9936,3747821.393,0,0,0
995,473085.3818,3747866.241,0,13.6,0
996,475125.0017,3757658.151,0,335.9,0
997,462837.9551,3755987.282,0,29.61,0
998,455299.8003,3752112.532,0,99.89,0
999,465031.1699,3759938.234,0,59,0
1000,454067.661,3751011.471,0,20.83,0
1001,465950.945,3762625.988,0,48.46,0
1002,464344.6165,3754117.348,0,10.33,0
1003,464767.4529,3758884.343,0,0,0
1004,462479.4061,3755035.705,0,0,0
1005,473926.2824,3762936.899,0,0,0
1006,454017.61,3749689.056,0,5.8,0
1007,453205.5428,3753920.09,0,26.85,0
1008,466240.5111,3763779.204,0,333.43,0
1009,453322.1317,3753871.903,0,18.66,0
1010,463511.3145,3760257.172,0,78.82,0
1011,460173.2246,3753491.415,0,1.8,0
1012,458095.1522,3752561.354,0,202.19,0
1013,460538.0649,3753492.818,0,9.76,0
1014,460930.0112,3757694.423,0,13.29,0
1015,461572.3591,3754244.894,0,139,0
1016,456381.5316,3757174.442,0,59.37,0
1017,466801.1735,3756560.414,0,13.89,0
1018,467321.8511,3759837.855,0,12.3,0
1019,465213.5557,3751250.742,0,0,0
1020,467929.9696,3752105.877,0,12.97,0
1021,456818.2318,3757654.387,0,14.41,0
1022,468273.1294,3759381.832,0,28.6,0
1023,468708.4252,3754454.502,0,12.05,0
1024,461362.7574,3756233.921,0,137,0
1025,468361.5448,3754748.295,0,13.99,0
1026,465747.1018,3760944.747,0,0,0
1027,467092.1307,3759864.84,0,47.44,0
1028,455064.4868,3751565.45,0,68.38,0
1029,459065.6887,3749575.502,0,1.8,0
1030,465980.6354,3754702.615,0,16.36,0
1031,454170.7495,3755862.782,0,142.44,0
1032,473848.4768,3763475.168,0,0,0
1033,466773.314,3761088.094,0,0,0
1034,469891.4897,3763173.346,0,0,0
1035,457752.9189,3751366.344,0,14.77,0
1036,473731.3317,3750047.995,0,1,0
1037,454895.3045,3753157.564,0,385.54,0
1038,463872.4227,3764477.512,0,0,0
1039,459637.5659,3758787.589,0,0,0
1040,464367.0674,3756193.547,0,43.03,0
1041,469189.1387,3757861.768,0,9.85,0
1042,463142.0571,3757324.292,0,28.68,0
1043,458322.1759,3752421.666,0,33.72,0
1044,464986.9312,3761094.168,0,38,0
1045,473203.2614,3757707.287,0,0,0
1046,470620.0252,3749011.231,0,24.17,0
1047,451660.3132,3750588.432,0,0,0
1048,473414.2078,3752945.002,0,0,0
1049,470043.3116,3754232.639,0,1698.95,0
1050,453714.1793,3749122.179,0,9.12,0
1051,458908.082,3753796.506,0,53.58,0
1052,460184.2771,3756872.322,0,0,0
1053,465507.2968,3757787.924,0,11.8,0
1054,467968.9238,3756534.288,0,9.39,0
1055,473995.3794,3753183.653,0,50.73,0
1056,458799.8354,3753720.235,0,15.35,0
1057,461546.1071,3757723.869,0,120.41,0
1058,458690.8,3749107.739,0,20.09,0
1059,467937.412,3753154.23,0,9.09,0
1060,469557.177,3747361.968,0,124.63,0
1061,474222.8938,3755115.914,0,181,0
1062,469351.5149,3763883.238,0,3.33,0
1063,467367.8353,3764238.062,0,122.4,0
1064,456952.7692,3753028.226,0,97,0
1065,467944.3309,3747987.806,0,18.25,0
1066,454447.941,3754393.748,0,44.57,0
1067,466483.6043,3760933.629,0,14,0
1068,470294.3,3751010.594,0,68.4,0
1069,463795.0793,3756881.704,0,1949.41,0
1070,467471.0903,3761625.9,0,46.15,0
1071,468924.8904,3763751.264,0,3.2,0
1072,463797.8778,3758291.464,0,5.49,0
1073,452704.1974,3748147.536,0,4.96,0
1074,462657.124,3756615.738,0,68.32,0
1075,471395.7364,3750816.858,0,15.84,0
1076,466777.75,3762559.392,0,55.1,0
1077,463952.7245,3758503.719,0,10.07,0
1078,470540.2617,3754151.572,0,0,0
1079,462160.5293,3755033.667,0,265.14,0
1080,466721.0643,3759721.262,0,16.12,0
1081,473690.1027,3753968.934,0,28.85,0
1082,470977.5387,3757666.43,0,0,0
1083,453718.758,3753776.144,0,96.98,0
1084,453078.1234,3749148.394,0,362.82,0
1085,461230.0449,3754483.081,0,59.91,0
1086,457222.0373,3751548.29,0,0,0
1087,456734.327,3749512.063,0,4.4,0
1088,463590.499,3748744.936,0,2.33,0
1089,462461.6537,3756348.114,0,842.18,0
1090,467234.2905,3760203.44,0,31.39,0
1091,465500.7584,3761235.05,0,4.6,0
1092,470174.93,3758072.91,0,0,0
1093,467010.329,3761540.964,0,0,0
1094,458963.9566,3754304.882,0,13.85,0
1095,461384.0635,3754117.482,0,89,0
1096,471035.9375,3757861.898,0,0,0
1097,455910.6963,3752995.354,0,28.66,0
1098,462808.5231,3759410.563,0,0,0
1099,454018.4659,3751086.664,0,0,0
1100,461537.443,3748552.298,0,29.1,0
1101,452317.4205,3748950.334,0,138.14,0
1102,460098.0294,3756451.073,0,19.48,0
1103,468576.8388,3757674.841,0,13.69,0
1104,456061.6466,3755556.593,0,77.34,0
1105,464288.635,3759168.725,0,62,0
1106,465955.5958,3759887.796,0,0,0
1107,463914.6161,3759915.179,0,67.92,0
1108,463644.0284,3748721.059,0,11.46,0
1109,462896.0275,3751375.438,0,0,0
1110,466162.9215,3763190.484,0,67.55,0
1111,474302.1445,3750920.703,0,0,0
1112,453131.5477,3750728.52,0,149.75,0
1113,466691.7886,3759168.995,0,6.32,0
1114,460063.3292,3757963.86,0,8.37,0
1115,463018.4393,3756559.658,0,26.69,0
1116,474671.2406,3763982.054,0,21.13,0
1117,462335.0747,3757308.792,0,42.74,0
1118,465504.986,3758716.44,0,8.64,0
1119,471345.2864,3757141.908,0,16.83,0
1120,457293.3315,3755192.889,0,13.75,0
1121,459205.698,3753949.212,0,64.79,0
1122,466518.5882,3762290.301,0,37.18,0
1123,472865.8504,3751104.729,0,13.99,0
1124,465313.1043,3760207.023,0,201,0
1125,460049.2513,3752578.165,0,83.42,0
1126,468892.2386,3760685.951,0,33.84,0
1127,456751.2379,3752443.639,0,732.73,0
1128,455610.9103,3750481.91,0,53.16,0
1129,471073.7053,3749370.635,0,1,0
1130,463141.1327,3757122.239,0,51.92,0
1131,464161.8049,3756644.691,0,239.75,0
1132,459965.1257,3755108.32,0,6.66,0
1133,467606.4246,3758836.022,0,48.14,0
1134,464433.3147,3757858.068,0,1.23,0
1135,470161.6764,3759106.779,0,0,0
1136,466773.5468,3753334.32,0,9.46,0
1137,471747.5422,3749742.52,0,3.03,0
1138,460590.7971,3756817.544,0,18.44,0
1139,470736.7963,3763835.917,0,17.04,0
1140,465910.8774,3759130.437,0,0,0
1141,467754.7079,3762824.774,0,0,0
1142,460134.0795,3753993.399,0,84.59,0
1143,464088.1354,3758932.732,0,12.19,0
1144,473099.9683,3754877.75,0,0,0
1145,471158.8443,3758386.457,0,1.43,0
1146,469222.3262,3750428.039,0,25.66,0
1147,466277.8493,3759045.454,0,54.95,0
1148,473282.7278,3753964.75,0,0,0
1149,474240.554,3750612.464,0,0,0
1150,458684.8468,3753348.467,0,38,0
1151,470769.3143,3749138.258,0,69.96,0
1152,471801.0699,3756961.848,0,24.76,0
1153,458181.1397,3748050.107,0,58.04,0
1154,457068.5839,3759091.055,0,0,0
1155,470109.175,3764042.066,0,22.05,0
1156,466375.201,3761794.753,0,0,0
1157,455101.9414,3752228.448,0,7.32,0
1158,465090.1518,3760044.095,0,22,0
1159,465151.7639,3753091.113,0,8.15,0
1160,469245.6341,3763748.996,0,3.63,0
1161,470195.0471,3750651.483,0,23.08,0
1162,467234.1363,3759723.73,0,18.95,0
1163,453637.415,3749970.033,0,0,0
1164,456609.7655,3748842.13,0,7.52,0
1165,460047.4611,3756377.95,0,17.32,0
1166,470780.8008,3753967.136,0,0,0
1167,469299.3147,3763614.534,0,9.59,0
1168,466169.1807,3761423.44,0,75.96,0
1169,466058.9831,3760491.887,0,17.91,0
1170,463664.6254,3758399.716,0,1.56,0
1171,463120.5277,3754888.891,0,35.87,0
1172,461057.874,3757383.576,0,82.41,0
1173,470005.7528,3757724.752,0,25.72,0
1174,467160.0788,3762936.225,0,137.19,0
1175,453990.0513,3751233.308,0,21.2,0
1176,460689.9596,3755178.059,0,18.67,0
1177,470130.9909,3754527.155,0,49.76,0
1178,465766.724,3755220.369,0,53.05,0
1179,452657.0779,3751338.82,0,0,0
1180,469810.8881,3751867.808,0,74,0
1181,469779.1926,3757851.208,0,57.44,0
1182,457136.9716,3755146.958,0,21.52,0
1183,467332.8713,3756053.768,0,18.68,0
1184,458579.395,3754638.118,0,216.88,0
1185,461113.8556,3747606.319,0,17.63,0
1186,475404.3891,3761929.539,0,2.03,0
1187,465264.2222,3753431.321,0,20.16,0
1188,456859.641,3752356.227,0,5.03,0
1189,451911.0219,3755794.903,0,19.52,0
1190,464382.6795,3751986.731,0,0,0
1191,456121.0679,3751819.869,0,140.67,0
1192,468711.0705,3750107.198,0,35.4,0
1193,462150.2015,3752423.162,0,0.3,0
1194,453930.1815,3750453.034,0,25.43,0
1195,468383.9425,3755115.44,0,34.29,0
1196,467280.6075,3761802.224,0,35.99,0
1197,472787.4465,3751320.843,0,22.9,0
1198,467857.9673,3751432.867,0,1.63,0
1199,457752.3042,3759035.911,0,22.97,0
1200,463489.0085,3754474.762,0,18.42,0
1201,469560.8919,3758524.988,0,8.8,0
1202,469688.0617,3749312.951,0,68.06,0
1203,464369.5363,3757799.142,0,11.63,0
1204,473314.5148,3752554.626,0,127,0
1205,455044.1132,3749246.8,0,40.38,0
1206,464655.9185,3754003.552,0,31.37,0
1207,460683.7812,3752401.657,0,73.39,0
1208,469812.0281,3751211.429,0,10.75,0
1209,468195.8404,3753670.033,0,75.68,0
1210,466252.7416,3755838.675,0,17.73,0
1211,469848.2047,3752253.257,0,279.96,0
1212,456370.7847,3756712.54,0,263.82,0
1213,469606.2775,3760170.548,0,39.72,0
1214,473193.8686,3754907.632,0,0,0
1215,453409.5482,3753625.75,0,21.65,0
1216,472286.0593,3751319.71,0,36.23,0
1217,468835.6411,3763650.701,0,21.57,0
1218,463657.5524,3756543.027,0,6.46,0
1219,458490.6638,3754028.942,0,246.13,0
1220,463199.7522,3751487.042,0,21,0
1221,456252.9435,3754499.493,0,136.12,0
1222,468454.2748,3761107.258,0,29.09,0
1223,469273.9518,3762839.033,0,145,0
1224,464868.8893,3760883.855,0,8.07,0
1225,468745.3095,3747758.416,0,29.4,0
1226,473643.7753,3756648.647,0,37.39,0
1227,460549.064,3757633.553,0,55.73,0
1228,465741.9131,3756794.313,0,9.6,0
1229,458106.266,3753791.108,0,29.49,0
1230,460555.7124,3753270.774,0,23.83,0
1231,466222.8089,3762304.691,0,45.22,0
1232,463040.1021,3748886.89,0,13.06,0
1233,462243.6869,3749658.731,0,0,0
1234,452556.9461,3750987.207,0,27.7,0
1235,453900.5403,3753302.586,0,95.15,0
1236,462243.7588,3754828.241,0,92.43,0
1237,463738.8209,3757952.907,0,22.54,0
1238,468837.2979,3749805.594,0,57,0
1239,453867.2072,3749589.349,0,0,0
1240,457548.0648,3758689.389,0,356,0
1241,458842.8566,3759478.315,0,103.15,0
1242,460094.9127,3753282.502,0,42.13,0
1243,471106.9437,3750080.273,0,37.99,0
1244,466721.763,3759538.906,0,11,0
1245,460514.9021,3754112.953,0,428.89,0
1246,456137.9,3752431.473,0,20.59,0
1247,451965.4994,3759440.543,0,37.7,0
1248,471379.9262,3757496.704,0,0,0
1249,455626.7621,3759059.59,0,41.52,0
1250,467117.0865,3758381.749,0,6.23,0
1251,453847.0245,3751442.136,0,5.95,0
1252,457430.289,3753264.885,0,4666.14,0
1253,465248.1718,3755421.106,0,29.83,0
1254,461106.894,3753210.565,0,18.95,0
1255,461667.5718,3748266.693,0,120.68,0
1256,455025.7808,3750797.222,0,42,0
1257,474082.3727,3755119.435,0,387,0
1258,471309.6795,3752789.026,0,8,0
1259,466570.9826,3759927.517,0,22.97,0
1260,467564.2285,3750964.152,0,26.72,0
1261,457615.5131,3751704.818,0,0,0
1262,451703.0985,3748876.673,0,39.11,0
1263,473102.8515,3747937.685,0,13.6,0
1264,452032.2141,3749043.223,0,169,0
1265,469461.6977,3753417.573,0,15.61,0
1266,474584.9014,3753845.383,0,15.89,0
1267,457972.4668,3749485.217,0,16.17,0
1268,470228.308,3760272.732,0,22.39,0
1269,460872.7228,3753031.858,0,64.18,0
1270,474323.746,3754459.053,0,128.18,0
1271,463708.7605,3752367.18,0,11.1,0
1272,472025.5867,3752813.678,0,19.34,0
1273,457758.9321,3750543.833,0,72.08,0
1274,466952.1133,3760008.03,0,7.08,0
1275,469467.2406,3750682.6,0,22.09,0
1276,468876.4741,3751830.621,0,57.49,0
1277,466002.8314,3759958.801,0,47,0
1278,470744.1731,3757191.111,0,6.42,0
1279,467037.3852,3762226.464,0,60.76,0
1280,458494.7553,3754818.346,0,29.86,0
1281,457684.6643,3759185.337,0,0,0
1282,459442.9854,3751685.494,0,21.67,0
1283,451564.4688,3759039.008,0,46.7,0
1284,456587.7951,3757756.918,0,86.92,0
1285,465367.8962,3763325.809,0,13,0
1286,465711.6258,3758176.526,0,28.64,0
1287,473317.327,3754419.353,0,0,0
1288,454390.0088,3753611.485,0,13.89,0
1289,459944.5551,3752126.173,0,10.83,0
1290,452244.7829,3748504.316,0,23.98,0
1291,457849.4294,3759543.28,0,49.09,0
1292,465194.7151,3751917.237,0,34.81,0
